PUMFID,WGHT_PER,PRV,HAP_10C,TTLINCG1,PRA_10GR,AGEGR10,predicted_probability_raw,predicted_probability,predicted_label,risk_band
17733.0,1556.9505,59,1.0,3.0,,2.0,0.92548,0.92548,1,Very high
17738.0,274.3743,47,1.0,1.0,,4.0,0.38797817,0.38797817,0,Moderate
17739.0,71.3851,12,1.0,3.0,,4.0,0.71360236,0.71360236,1,Very high
17741.0,450.4068,59,6.0,1.0,,4.0,0.93982863,0.93982863,1,Very high
17743.0,621.0401,59,2.0,1.0,9,1.0,0.7053504,0.7053504,1,Very high
17744.0,254.0067,47,2.0,3.0,,6.0,0.7850277,0.7850277,1,Very high
17749.0,854.1268,48,3.0,3.0,,3.0,0.96462303,0.96462303,1,Very high
17752.0,188.4034,10,5.0,7.0,,4.0,0.90545785,0.90545785,1,Very high
17753.0,167.6311,47,1.0,2.0,,5.0,0.5674853,0.5674853,0,High
17755.0,2190.99,24,1.0,1.0,3,2.0,0.6795912,0.6795912,1,High
17758.0,205.7983,12,1.0,2.0,,5.0,0.22379585,0.22379585,0,Low
17759.0,832.518,59,1.0,2.0,,4.0,0.85189056,0.85189056,1,Very high
17760.0,2336.1382,48,1.0,7.0,,4.0,0.5055981,0.5055981,0,High
17762.0,369.7218,12,6.0,1.0,,4.0,0.92379355,0.92379355,1,Very high
17763.0,3503.2104,35,3.0,2.0,2,4.0,0.94345516,0.94345516,1,Very high
17765.0,1251.2038,24,1.0,2.0,3,6.0,0.61525047,0.61525047,0,High
17766.0,324.9757,46,2.0,7.0,,5.0,0.7516857,0.7516857,1,Very high
17772.0,1267.1413,48,1.0,4.0,,3.0,0.80122983,0.80122983,1,Very high
17774.0,726.9131,48,1.0,7.0,,4.0,0.6340685,0.6340685,0,High
17779.0,1087.2903,24,1.0,5.0,,4.0,0.64559954,0.64559954,0,High
17780.0,492.2611,12,1.0,2.0,,4.0,0.5285967,0.5285967,0,High
17781.0,814.1362,10,3.0,1.0,,3.0,0.69593984,0.69593984,1,High
17783.0,809.7034,35,1.0,2.0,3,7.0,0.6376405,0.6376405,0,High
17784.0,682.085,35,2.0,2.0,,5.0,0.65188456,0.65188456,1,High
17788.0,156.3022,12,1.0,6.0,,5.0,0.74048257,0.74048257,1,Very high
17789.0,3545.1426,35,6.0,1.0,,4.0,0.9678413,0.9678413,1,Very high
17793.0,276.5727,11,2.0,2.0,,5.0,0.8249995,0.8249995,1,Very high
17803.0,469.6722,59,1.0,3.0,,5.0,0.5781148,0.5781148,0,High
17804.0,205.4241,13,1.0,2.0,,5.0,0.5576463,0.5576463,0,High
17810.0,848.1442,59,5.0,2.0,5,4.0,0.9264113,0.9264113,1,Very high
17811.0,1758.6737,35,1.0,2.0,,5.0,0.83482677,0.83482677,1,Very high
17813.0,3058.3435,35,2.0,1.0,,1.0,0.6480587,0.6480587,0,High
17818.0,822.012,46,2.0,3.0,,4.0,0.8995615,0.8995615,1,Very high
17821.0,984.3524,35,2.0,3.0,,6.0,0.854967,0.854967,1,Very high
17823.0,735.6249,46,1.0,2.0,,6.0,0.79373944,0.79373944,1,Very high
17824.0,393.2881,59,2.0,1.0,9,5.0,0.8229348,0.8229348,1,Very high
17826.0,2305.1735,24,1.0,2.0,,3.0,0.79512995,0.79512995,1,Very high
17827.0,647.4387,59,2.0,1.0,,5.0,0.6713961,0.6713961,1,High
17829.0,1884.0233,35,4.0,6.0,,6.0,0.8435597,0.8435597,1,Very high
17836.0,2603.1192,24,3.0,1.0,,4.0,0.9314619,0.9314619,1,Very high
17842.0,977.5247,48,2.0,7.0,,4.0,0.8023181,0.8023181,1,Very high
17852.0,757.0064,46,1.0,5.0,,5.0,0.8837964,0.8837964,1,Very high
17860.0,2848.4943,35,6.0,3.0,5,2.0,0.9314869,0.9314869,1,Very high
17866.0,319.5542,48,1.0,7.0,,7.0,0.73913246,0.73913246,1,Very high
17867.0,1468.7332,24,2.0,4.0,,2.0,0.8955237,0.8955237,1,Very high
17870.0,1679.6348,24,1.0,2.0,,5.0,0.8262469,0.8262469,1,Very high
17874.0,1472.5256,24,1.0,3.0,4,7.0,0.6314737,0.6314737,0,High
17879.0,1598.3093,35,2.0,4.0,,5.0,0.82158965,0.82158965,1,Very high
17885.0,395.9681,59,6.0,7.0,,6.0,0.8839837,0.8839837,1,Very high
17886.0,1017.6551,35,1.0,3.0,,5.0,0.67744404,0.67744404,1,High
17892.0,1688.9348,35,2.0,5.0,,5.0,0.8860843,0.8860843,1,Very high
17896.0,748.9357,24,1.0,2.0,,6.0,0.6188753,0.6188753,0,High
17897.0,3677.0592,59,6.0,4.0,,3.0,0.8857383,0.8857383,1,Very high
17899.0,132.7094,12,2.0,3.0,8,7.0,0.5746032,0.5746032,0,High
17900.0,731.3357,35,5.0,3.0,,5.0,0.9065745,0.9065745,1,Very high
17901.0,138.4925,46,2.0,3.0,,5.0,0.77585405,0.77585405,1,Very high
17904.0,83.6112,13,5.0,4.0,,6.0,0.879296,0.879296,1,Very high
17910.0,113.972,13,1.0,3.0,,5.0,0.496002,0.496002,0,Moderate
17912.0,1441.8599,47,2.0,2.0,,1.0,0.40233696,0.40233696,0,Moderate
17917.0,738.5099,59,1.0,3.0,,6.0,0.67339015,0.67339015,1,High
17918.0,1679.9144,24,6.0,4.0,,5.0,0.84493494,0.84493494,1,Very high
17919.0,384.8594,47,1.0,4.0,,6.0,0.7532027,0.7532027,1,Very high
17924.0,1539.1613,24,2.0,3.0,,4.0,0.87969023,0.87969023,1,Very high
17928.0,1802.0428,24,1.0,3.0,,4.0,0.8138016,0.8138016,1,Very high
17932.0,576.1638,59,5.0,1.0,,3.0,0.9254438,0.9254438,1,Very high
17934.0,2230.7472,59,1.0,2.0,,2.0,0.7208768,0.7208768,1,Very high
17936.0,452.3656,47,1.0,3.0,,5.0,0.8483893,0.8483893,1,Very high
17937.0,290.2912,59,1.0,1.0,,5.0,0.7882437,0.7882437,1,Very high
17938.0,652.6022,59,1.0,2.0,,5.0,0.8808296,0.8808296,1,Very high
17943.0,95.3964,13,1.0,2.0,,6.0,0.7337792,0.7337792,1,Very high
17945.0,375.7255,47,3.0,2.0,,2.0,0.8870872,0.8870872,1,Very high
17948.0,1745.9432,48,1.0,1.0,,5.0,0.79158634,0.79158634,1,Very high
17949.0,67.7836,13,1.0,3.0,,7.0,0.33674935,0.33674935,0,Moderate
17950.0,888.9801,59,1.0,3.0,,7.0,0.84099317,0.84099317,1,Very high
17952.0,387.2909,59,1.0,3.0,,4.0,0.9095654,0.9095654,1,Very high
17953.0,1304.8455,48,1.0,2.0,9,5.0,0.53194773,0.53194773,0,High
17955.0,769.2088,59,1.0,3.0,,4.0,0.66092706,0.66092706,1,High
17960.0,329.3188,59,1.0,2.0,,6.0,0.75775003,0.75775003,1,Very high
17961.0,57.3345,11,1.0,1.0,,5.0,0.5319838,0.5319838,0,High
17971.0,126.2916,10,3.0,4.0,,7.0,0.84181273,0.84181273,1,Very high
17972.0,268.7589,47,1.0,3.0,,5.0,0.4748552,0.4748552,0,Moderate
17975.0,1987.0247,48,2.0,6.0,,4.0,0.7098381,0.7098381,1,Very high
17978.0,210.6644,12,3.0,1.0,,5.0,0.8167516,0.8167516,1,Very high
17980.0,611.5782,47,1.0,1.0,,5.0,0.5486449,0.5486449,0,High
17981.0,877.1787,35,1.0,4.0,9,6.0,0.42949104,0.42949104,0,Moderate
17987.0,997.6738,48,1.0,1.0,,7.0,0.7930681,0.7930681,1,Very high
17995.0,78.9989,11,1.0,4.0,,4.0,0.7681116,0.7681116,1,Very high
17997.0,131.6621,12,1.0,2.0,,3.0,0.26727584,0.26727584,0,Low
17998.0,1859.6696,24,2.0,3.0,,2.0,0.62121123,0.62121123,0,High
18000.0,161.8702,10,5.0,3.0,,7.0,0.8678287,0.8678287,1,Very high
18004.0,162.7042,10,1.0,6.0,,3.0,0.4718619,0.4718619,0,Moderate
18007.0,788.3847,47,1.0,1.0,,1.0,0.38019112,0.38019112,0,Moderate
18008.0,240.4189,12,1.0,2.0,,2.0,0.8064488,0.8064488,1,Very high
18026.0,769.9965,59,2.0,1.0,,6.0,0.7177017,0.7177017,1,Very high
18027.0,151.3443,13,1.0,1.0,,1.0,0.57459086,0.57459086,0,High
18038.0,1293.6385,35,1.0,2.0,,6.0,0.56807226,0.56807226,0,High
18039.0,532.0622,59,1.0,3.0,,4.0,0.85315603,0.85315603,1,Very high
18046.0,553.2436,46,1.0,1.0,,2.0,0.56127656,0.56127656,0,High
18049.0,459.1545,46,1.0,4.0,,4.0,0.7843705,0.7843705,1,Very high
18055.0,105.6596,13,2.0,1.0,,2.0,0.7082775,0.7082775,1,Very high
18058.0,1883.6928,35,4.0,1.0,,1.0,0.58018535,0.58018535,0,High
18061.0,1329.9263,13,1.0,1.0,,1.0,0.33876923,0.33876923,0,Moderate
18063.0,125.8889,46,4.0,2.0,,5.0,0.88736826,0.88736826,1,Very high
18066.0,2087.6382,35,2.0,1.0,,5.0,0.752583,0.752583,1,Very high
18088.0,1883.2596,24,1.0,4.0,,4.0,0.8212732,0.8212732,1,Very high
18096.0,74.3923,13,1.0,4.0,1,6.0,0.69965595,0.69965595,1,High
18098.0,294.0751,12,1.0,3.0,,5.0,0.6110744,0.6110744,0,High
18100.0,178.1231,13,1.0,7.0,9,5.0,0.5057113,0.5057113,0,High
18101.0,1367.3963,35,1.0,4.0,,7.0,0.7555923,0.7555923,1,Very high
18105.0,219.3019,13,2.0,2.0,,5.0,0.85092217,0.85092217,1,Very high
18106.0,1003.1231,59,1.0,1.0,,6.0,0.8445653,0.8445653,1,Very high
18107.0,2503.3534,48,1.0,6.0,,4.0,0.7381991,0.7381991,1,Very high
18109.0,173.082,46,1.0,1.0,3,7.0,0.44984105,0.44984105,0,Moderate
18111.0,1194.6049,59,6.0,2.0,,3.0,0.9357258,0.9357258,1,Very high
18113.0,1587.2783,24,1.0,2.0,5,2.0,0.9267597,0.9267597,1,Very high
18114.0,2971.72,35,2.0,3.0,,6.0,0.8204119,0.8204119,1,Very high
18116.0,2143.9437,48,1.0,3.0,,4.0,0.86861145,0.86861145,1,Very high
18120.0,40.8223,13,1.0,2.0,,7.0,0.7043313,0.7043313,1,Very high
18129.0,2126.3979,48,2.0,7.0,,2.0,0.39157844,0.39157844,0,Moderate
18138.0,117.5425,47,1.0,7.0,,5.0,0.16661099,0.16661099,0,Low
18139.0,1858.9779,35,1.0,4.0,,4.0,0.55935115,0.55935115,0,High
18145.0,192.5281,12,3.0,2.0,,5.0,0.87991434,0.87991434,1,Very high
18148.0,1030.8782,35,1.0,4.0,,4.0,0.83555317,0.83555317,1,Very high
18155.0,1227.6518,59,2.0,4.0,,5.0,0.90271974,0.90271974,1,Very high
18160.0,1687.1076,48,2.0,3.0,,5.0,0.887983,0.887983,1,Very high
18167.0,426.4363,46,1.0,3.0,,6.0,0.59160876,0.59160876,0,High
18176.0,51.7253,10,6.0,7.0,,5.0,0.85009694,0.85009694,1,Very high
18177.0,1327.5422,24,1.0,2.0,,6.0,0.5256095,0.5256095,0,High
18178.0,34.0383,13,1.0,4.0,,6.0,0.46632507,0.46632507,0,Moderate
18181.0,1115.9878,35,1.0,4.0,9,6.0,0.67276126,0.67276126,1,High
18186.0,340.027,46,1.0,3.0,,5.0,0.59919226,0.59919226,0,High
18189.0,5475.5409,35,1.0,3.0,,2.0,0.25844377,0.25844377,0,Low
18190.0,1703.2071,35,2.0,1.0,,6.0,0.86049616,0.86049616,1,Very high
18192.0,1899.2538,59,5.0,1.0,,5.0,0.8877292,0.8877292,1,Very high
18194.0,1058.8162,35,3.0,2.0,,5.0,0.8563696,0.8563696,1,Very high
18196.0,1286.5049,35,6.0,4.0,,6.0,0.89540005,0.89540005,1,Very high
18198.0,3579.1947,35,1.0,1.0,,5.0,0.6265673,0.6265673,0,High
18202.0,1154.6167,59,1.0,5.0,,3.0,0.806555,0.806555,1,Very high
18205.0,290.1685,12,1.0,3.0,5,2.0,0.6034884,0.6034884,0,High
18208.0,193.1401,12,1.0,4.0,9,6.0,0.81488526,0.81488526,1,Very high
18213.0,100.5628,10,2.0,1.0,,7.0,0.66461813,0.66461813,1,High
18217.0,755.5421,24,1.0,2.0,,7.0,0.6365754,0.6365754,0,High
18221.0,530.7862,47,6.0,4.0,,6.0,0.79642034,0.79642034,1,Very high
18223.0,347.0552,24,2.0,3.0,,6.0,0.7295547,0.7295547,1,Very high
18225.0,1131.5871,35,1.0,1.0,,5.0,0.6472931,0.6472931,0,High
18230.0,605.5011,35,6.0,3.0,,5.0,0.49940455,0.49940455,0,Moderate
18237.0,139.7662,10,1.0,7.0,,4.0,0.84870696,0.84870696,1,Very high
18239.0,1837.8734,59,1.0,7.0,,4.0,0.58675367,0.58675367,0,High
18247.0,1015.0647,35,2.0,3.0,,5.0,0.62836194,0.62836194,0,High
18252.0,1903.6044,24,2.0,1.0,,6.0,0.7747586,0.7747586,1,Very high
18253.0,47.4336,10,6.0,5.0,,5.0,0.81566525,0.81566525,1,Very high
18266.0,3538.8355,48,1.0,1.0,,1.0,0.43602598,0.43602598,0,Moderate
18269.0,305.3698,47,1.0,1.0,9,5.0,0.4520581,0.4520581,0,Moderate
18270.0,31.2302,12,1.0,7.0,,4.0,0.3455163,0.3455163,0,Moderate
18271.0,1280.2071,35,3.0,1.0,,5.0,0.8604674,0.8604674,1,Very high
18272.0,1821.2283,35,2.0,3.0,,4.0,0.77956706,0.77956706,1,Very high
18273.0,506.8408,12,3.0,1.0,8,6.0,0.86488044,0.86488044,1,Very high
18280.0,698.2005,48,1.0,7.0,,6.0,0.6590424,0.6590424,1,High
18283.0,208.1612,46,6.0,4.0,,6.0,0.89277416,0.89277416,1,Very high
18290.0,954.9968,59,1.0,1.0,,3.0,0.792542,0.792542,1,Very high
18301.0,5356.7506,24,1.0,2.0,,4.0,0.43057135,0.43057135,0,Moderate
18305.0,283.4253,47,1.0,5.0,,2.0,0.54204684,0.54204684,0,High
18307.0,336.8949,46,1.0,2.0,,7.0,0.37165502,0.37165502,0,Moderate
18316.0,84.4562,12,1.0,2.0,,4.0,0.3548839,0.3548839,0,Moderate
18322.0,1772.058,24,5.0,2.0,,7.0,0.7838319,0.7838319,1,Very high
18327.0,567.0408,48,1.0,5.0,,4.0,0.7815678,0.7815678,1,Very high
18329.0,1321.8231,24,1.0,3.0,,4.0,0.8775207,0.8775207,1,Very high
18332.0,3555.1387,35,6.0,3.0,,3.0,0.94723684,0.94723684,1,Very high
18334.0,36.6643,11,2.0,5.0,,5.0,0.85375375,0.85375375,1,Very high
18337.0,235.8636,47,1.0,2.0,,4.0,0.52751726,0.52751726,0,High
18338.0,4593.9278,59,2.0,1.0,,4.0,0.84786266,0.84786266,1,Very high
18339.0,108.0747,12,1.0,4.0,,5.0,0.50046104,0.50046104,0,High
18340.0,223.574,47,2.0,2.0,,5.0,0.26081774,0.26081774,0,Low
18345.0,182.5253,13,1.0,3.0,,5.0,0.6635186,0.6635186,1,High
18346.0,1587.7906,24,1.0,1.0,,6.0,0.7641231,0.7641231,1,Very high
18347.0,887.2534,48,2.0,4.0,9,7.0,0.8421428,0.8421428,1,Very high
18348.0,131.6512,10,1.0,2.0,,5.0,0.67212534,0.67212534,1,High
18355.0,84.0624,12,1.0,2.0,,7.0,0.4197848,0.4197848,0,Moderate
18356.0,3486.4103,35,3.0,3.0,9,2.0,0.9213076,0.9213076,1,Very high
18357.0,287.9561,48,2.0,4.0,,6.0,0.83940583,0.83940583,1,Very high
18359.0,317.6213,46,1.0,2.0,,5.0,0.514985,0.514985,0,High
18361.0,763.5352,24,1.0,7.0,,4.0,0.594956,0.594956,0,High
18367.0,609.2238,12,3.0,1.0,,2.0,0.9008388,0.9008388,1,Very high
18370.0,99.1439,13,3.0,3.0,,5.0,0.9172958,0.9172958,1,Very high
18373.0,827.9691,59,1.0,6.0,,5.0,0.8342195,0.8342195,1,Very high
18375.0,70.7026,13,1.0,3.0,,6.0,0.41747645,0.41747645,0,Moderate
18381.0,1698.3994,24,2.0,3.0,,5.0,0.78180957,0.78180957,1,Very high
18382.0,172.4309,12,2.0,5.0,,5.0,0.81801134,0.81801134,1,Very high
18385.0,857.8143,35,3.0,6.0,,5.0,0.8239352,0.8239352,1,Very high
18386.0,1795.9206,35,1.0,3.0,,3.0,0.65342766,0.65342766,1,High
18396.0,2633.0881,35,2.0,2.0,,4.0,0.5532028,0.5532028,0,High
18398.0,3029.6804,59,1.0,2.0,5,1.0,0.8239305,0.8239305,1,Very high
18402.0,227.9034,10,6.0,3.0,9,6.0,0.79602855,0.79602855,1,Very high
18404.0,31.3941,11,4.0,3.0,,7.0,0.8709003,0.8709003,1,Very high
18405.0,130.047,13,3.0,1.0,,5.0,0.8585878,0.8585878,1,Very high
18406.0,1749.7737,35,6.0,1.0,,7.0,0.81217635,0.81217635,1,Very high
18407.0,2237.3417,35,2.0,5.0,,4.0,0.8463451,0.8463451,1,Very high
18411.0,654.4008,35,1.0,6.0,,5.0,0.47825804,0.47825804,0,Moderate
18414.0,181.9376,13,1.0,1.0,,7.0,0.43314964,0.43314964,0,Moderate
18416.0,1863.9364,35,1.0,3.0,,5.0,0.41717193,0.41717193,0,Moderate
18419.0,779.3333,59,1.0,5.0,,5.0,0.840039,0.840039,1,Very high
18426.0,103.7713,13,3.0,1.0,,4.0,0.8003807,0.8003807,1,Very high
18433.0,738.5795,12,2.0,3.0,,3.0,0.5644791,0.5644791,0,High
18437.0,636.3164,24,1.0,4.0,,5.0,0.62769145,0.62769145,0,High
18439.0,355.9936,48,2.0,3.0,2,7.0,0.515367,0.515367,0,High
18441.0,1427.6849,35,2.0,1.0,,6.0,0.6262686,0.6262686,0,High
18444.0,151.1136,13,1.0,3.0,,5.0,0.70024973,0.70024973,1,Very high
18445.0,2238.7253,24,1.0,3.0,,6.0,0.6537535,0.6537535,1,High
18447.0,648.7762,12,1.0,2.0,9,7.0,0.6068337,0.6068337,0,High
18452.0,320.2654,10,2.0,1.0,9,4.0,0.6966858,0.6966858,1,High
18453.0,728.309,48,2.0,1.0,,3.0,0.8732125,0.8732125,1,Very high
18458.0,1071.0407,59,1.0,2.0,,2.0,0.77835023,0.77835023,1,Very high
18466.0,458.1601,12,6.0,2.0,5,3.0,0.93757945,0.93757945,1,Very high
18468.0,332.9395,59,5.0,3.0,9,6.0,0.8718435,0.8718435,1,Very high
18472.0,1931.0699,59,1.0,3.0,,5.0,0.69030017,0.69030017,1,High
18473.0,1575.6323,24,1.0,4.0,,4.0,0.45552626,0.45552626,0,Moderate
18480.0,1671.6117,35,1.0,4.0,,4.0,0.67472893,0.67472893,1,High
18481.0,217.9412,46,3.0,4.0,,6.0,0.88972044,0.88972044,1,Very high
18482.0,497.9915,35,1.0,5.0,,6.0,0.77379364,0.77379364,1,Very high
18484.0,105.2817,13,1.0,2.0,9,6.0,0.6568892,0.6568892,1,High
18493.0,2155.2105,24,1.0,3.0,,2.0,0.33211282,0.33211282,0,Moderate
18495.0,163.1435,46,1.0,4.0,,3.0,0.8037416,0.8037416,1,Very high
18505.0,1097.7779,59,4.0,2.0,,4.0,0.9147533,0.9147533,1,Very high
18506.0,36.0629,11,1.0,2.0,,6.0,0.5291283,0.5291283,0,High
18508.0,237.1559,48,2.0,5.0,,4.0,0.91001457,0.91001457,1,Very high
18511.0,135.1622,12,2.0,2.0,,4.0,0.6629377,0.6629377,1,High
18516.0,990.4503,24,5.0,2.0,9,7.0,0.76499224,0.76499224,1,Very high
18524.0,1969.024,48,2.0,1.0,,4.0,0.863678,0.863678,1,Very high
18525.0,819.0272,10,3.0,1.0,,2.0,0.9015621,0.9015621,1,Very high
18526.0,1973.3328,24,3.0,1.0,9,7.0,0.86223876,0.86223876,1,Very high
18527.0,1722.5721,46,2.0,2.0,,1.0,0.5605741,0.5605741,0,High
18531.0,872.3489,46,6.0,4.0,,6.0,0.7801521,0.7801521,1,Very high
18535.0,1569.7247,35,1.0,4.0,,5.0,0.54949665,0.54949665,0,High
18538.0,643.2845,24,1.0,6.0,9,4.0,0.7914501,0.7914501,1,Very high
18545.0,5054.7974,35,1.0,1.0,,1.0,0.39387628,0.39387628,0,Moderate
18546.0,925.8298,12,1.0,1.0,5,1.0,0.62728673,0.62728673,0,High
18554.0,756.3162,59,1.0,2.0,,6.0,0.72570884,0.72570884,1,Very high
18557.0,791.129,24,1.0,3.0,,5.0,0.32094863,0.32094863,0,Moderate
18563.0,336.8,10,1.0,3.0,,7.0,0.8324683,0.8324683,1,Very high
18571.0,2062.4236,35,2.0,6.0,,6.0,0.68234617,0.68234617,1,High
18572.0,383.6179,48,1.0,4.0,,5.0,0.7441167,0.7441167,1,Very high
18573.0,255.8286,46,1.0,3.0,,5.0,0.8048564,0.8048564,1,Very high
18574.0,1626.3123,24,2.0,2.0,,5.0,0.81681657,0.81681657,1,Very high
18576.0,60.9073,10,1.0,2.0,,5.0,0.80807436,0.80807436,1,Very high
18578.0,216.6533,59,1.0,2.0,,5.0,0.286489,0.286489,0,Low
18590.0,1324.2291,24,2.0,2.0,,5.0,0.8409262,0.8409262,1,Very high
18591.0,408.1733,46,1.0,2.0,,6.0,0.57707125,0.57707125,0,High
18593.0,547.6598,35,1.0,7.0,,4.0,0.77946883,0.77946883,1,Very high
18595.0,3581.869,35,2.0,1.0,,1.0,0.4971179,0.4971179,0,Moderate
18597.0,1561.6384,24,4.0,2.0,,6.0,0.7798234,0.7798234,1,Very high
18600.0,974.8977,10,1.0,1.0,7,2.0,0.70121974,0.70121974,1,Very high
18601.0,221.2878,12,1.0,2.0,,5.0,0.52189595,0.52189595,0,High
18604.0,351.1732,10,2.0,7.0,,6.0,0.8172919,0.8172919,1,Very high
18609.0,2752.0697,35,1.0,6.0,,3.0,0.8879589,0.8879589,1,Very high
18612.0,368.5311,12,1.0,4.0,,4.0,0.708699,0.708699,1,Very high
18617.0,189.6963,10,1.0,5.0,,3.0,0.6416701,0.6416701,0,High
18621.0,733.2818,46,1.0,5.0,,4.0,0.8845531,0.8845531,1,Very high
18623.0,754.4906,35,1.0,2.0,,5.0,0.8404064,0.8404064,1,Very high
18629.0,3090.1105,35,1.0,1.0,,3.0,0.83709085,0.83709085,1,Very high
18632.0,54.6019,10,3.0,1.0,,6.0,0.84638417,0.84638417,1,Very high
18633.0,3565.52,35,1.0,1.0,,5.0,0.80521333,0.80521333,1,Very high
18634.0,540.2232,59,2.0,1.0,,5.0,0.8229054,0.8229054,1,Very high
18635.0,1443.596,59,1.0,7.0,,4.0,0.86798555,0.86798555,1,Very high
18636.0,1898.1834,24,6.0,1.0,,6.0,0.86906445,0.86906445,1,Very high
18646.0,875.8521,59,1.0,5.0,,4.0,0.82782817,0.82782817,1,Very high
18647.0,401.3543,47,1.0,3.0,,2.0,0.6156852,0.6156852,0,High
18648.0,516.5773,59,1.0,4.0,,5.0,0.60985553,0.60985553,0,High
18653.0,595.6938,48,2.0,2.0,,4.0,0.87334776,0.87334776,1,Very high
18654.0,536.841,59,1.0,4.0,2,6.0,0.7155148,0.7155148,1,Very high
18658.0,26.1385,11,3.0,4.0,,5.0,0.9006432,0.9006432,1,Very high
18662.0,540.4486,48,1.0,3.0,,3.0,0.729684,0.729684,1,Very high
18667.0,373.0414,47,4.0,1.0,,5.0,0.87233,0.87233,1,Very high
18668.0,428.8699,35,1.0,4.0,,5.0,0.7095014,0.7095014,1,Very high
18681.0,281.2203,12,1.0,4.0,,5.0,0.6471939,0.6471939,0,High
18685.0,461.7958,12,1.0,1.0,,5.0,0.24604557,0.24604557,0,Low
18687.0,74.3829,10,2.0,5.0,9,4.0,0.7373516,0.7373516,1,Very high
18689.0,37.305,11,1.0,3.0,,6.0,0.644403,0.644403,0,High
18692.0,603.168,35,4.0,3.0,,6.0,0.79263437,0.79263437,1,Very high
18693.0,1763.3857,24,1.0,4.0,,5.0,0.6342056,0.6342056,0,High
18701.0,252.1261,46,1.0,5.0,,3.0,0.87050074,0.87050074,1,Very high
18702.0,7681.5929,35,1.0,7.0,,3.0,0.6863384,0.6863384,1,High
18705.0,2004.6268,24,6.0,1.0,,4.0,0.91719294,0.91719294,1,Very high
18718.0,229.6591,47,1.0,3.0,,3.0,0.5572478,0.5572478,0,High
18723.0,1839.0689,24,2.0,1.0,,5.0,0.4682371,0.4682371,0,Moderate
18725.0,1710.0997,35,3.0,3.0,,5.0,0.87366325,0.87366325,1,Very high
18729.0,1272.4645,24,2.0,2.0,,6.0,0.73856646,0.73856646,1,Very high
18733.0,1029.2512,12,1.0,2.0,,6.0,0.4244039,0.4244039,0,Moderate
18735.0,1639.9977,48,1.0,3.0,,5.0,0.80865043,0.80865043,1,Very high
18742.0,839.256,24,1.0,2.0,1,7.0,0.48198763,0.48198763,0,Moderate
18744.0,982.6722,35,1.0,4.0,,5.0,0.8474197,0.8474197,1,Very high
18748.0,810.5112,24,1.0,2.0,,5.0,0.5745484,0.5745484,0,High
18749.0,917.0403,48,1.0,1.0,,5.0,0.6340377,0.6340377,0,High
18751.0,204.2581,13,2.0,2.0,,2.0,0.64161247,0.64161247,0,High
18752.0,11321.751,24,1.0,2.0,,1.0,0.37634122,0.37634122,0,Moderate
18754.0,281.4383,48,6.0,3.0,,4.0,0.6986246,0.6986246,1,High
18755.0,1254.2145,48,6.0,7.0,,2.0,0.93648493,0.93648493,1,Very high
18757.0,640.5127,24,1.0,1.0,,7.0,0.67429906,0.67429906,1,High
18759.0,279.0461,59,5.0,1.0,,7.0,0.81143904,0.81143904,1,Very high
18768.0,1396.6568,24,2.0,2.0,,5.0,0.7920612,0.7920612,1,Very high
18769.0,417.0871,46,1.0,1.0,,3.0,0.5965917,0.5965917,0,High
18770.0,2427.3957,35,1.0,1.0,,7.0,0.7604964,0.7604964,1,Very high
18787.0,110.65,13,2.0,3.0,,4.0,0.82633966,0.82633966,1,Very high
18789.0,98.951,11,6.0,1.0,,6.0,0.8556365,0.8556365,1,Very high
18790.0,628.0984,35,1.0,4.0,,6.0,0.30124593,0.30124593,0,Moderate
18791.0,359.2884,46,6.0,3.0,,6.0,0.9236242,0.9236242,1,Very high
18796.0,442.0249,47,2.0,1.0,9,6.0,0.54665387,0.54665387,0,High
18797.0,2914.2016,35,2.0,1.0,,6.0,0.5862782,0.5862782,0,High
18804.0,607.657,35,5.0,4.0,,4.0,0.91815364,0.91815364,1,Very high
18805.0,231.9481,13,1.0,1.0,,6.0,0.6887302,0.6887302,1,High
18810.0,581.8428,48,1.0,7.0,,3.0,0.6458437,0.6458437,0,High
18816.0,529.4368,35,3.0,6.0,,5.0,0.87533724,0.87533724,1,Very high
18817.0,1385.9547,35,3.0,2.0,,7.0,0.7505003,0.7505003,1,Very high
18818.0,155.5242,47,2.0,3.0,,7.0,0.77058434,0.77058434,1,Very high
18828.0,2026.3618,35,1.0,2.0,,3.0,0.4132688,0.4132688,0,Moderate
18830.0,370.5752,47,1.0,3.0,,5.0,0.5063589,0.5063589,0,High
18833.0,956.2102,48,1.0,1.0,,6.0,0.5928859,0.5928859,0,High
18834.0,1605.6568,48,2.0,4.0,,4.0,0.91348183,0.91348183,1,Very high
18840.0,209.0914,47,1.0,6.0,,5.0,0.8677756,0.8677756,1,Very high
18843.0,958.9935,48,2.0,1.0,,5.0,0.7498482,0.7498482,1,Very high
18845.0,2022.0096,35,1.0,2.0,,4.0,0.66529185,0.66529185,1,High
18846.0,40.1988,13,3.0,5.0,,5.0,0.92991275,0.92991275,1,Very high
18851.0,658.9525,35,1.0,4.0,,3.0,0.50144064,0.50144064,0,High
18860.0,159.843,10,5.0,3.0,,5.0,0.82965297,0.82965297,1,Very high
18863.0,2221.5488,12,1.0,1.0,,1.0,0.25411978,0.25411978,0,Low
18864.0,283.2468,10,1.0,2.0,,5.0,0.8112698,0.8112698,1,Very high
